SimTime,dT,Real_Prec_Acc,Real_Prec_Vel,Real_Prec_Pos,Quantized_Prec_Acc,Quantized_Prec_Vel,Quantized_Prec_Pos,Received_Prec_Acc,Received_Prec_Vel,Received_Prec_Pos,Mitigated_Prec_Acc,Mitigated_Prec_Vel,Mitigated_Prec_Pos,Ego_Acc_Benign,Ego_Vel_Benign,Ego_Pos_Benign,Ego_Acc_Attacked,Ego_Vel_Attacked,Ego_Pos_Attacked,Ego_Acc_Miti,Ego_Vel_Miti,Ego_Pos_Miti,Safe_Gap_Benign,Space_Headway_Benign,Time_Headway_Benign,Safe_Gap_Attacked,Space_Headway_Attacked,Time_Headway_Attacked,Safe_Gap_Miti,Space_Headway_Miti,Time_Headway_Miti,Bit_Flip_Pairs,XOR_Bin,XOR_Pattern,Under_Attack,Bad_Message,Mitigation_Applied,Best_Bit_Flip_Pair,All_Corrections,Perfect_Candidate_List,Miti_List,Miti_List_2D,Confidence
269.65,0.016999999999995907,1.545161,22.904129,0.0,1.5,22.900000000000002,0.0,1.5,22.9,0.0,1.5,22.9,0.0,0.9787344895947642,22.904129,-20.0,0.9787344895947638,22.904129,-20.0,0.9787344895947638,22.904129,-20.0,3.3022332280400595,20.0,0.8732050015960005,3.3022332280400666,20.0,0.8732050015960005,3.3022332280400666,20.0,0.8732050015960005,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 22.9, 0.0], 0]]",[],[],[],0
269.667,0.016000000000019554,1.543022,22.92981,0.38959346876440615,1.5,22.93,0.4,1.5,22.93,0.4,1.5,22.93,0.4,1.8614943315754828,22.920767486323108,-19.610488379866347,1.8614943315754826,22.920767486323108,-19.610488379866347,1.8614943315754826,22.920767486323108,-19.610488379866347,3.265619383762718,20.000081848630753,0.8725747015480552,3.265619383762718,20.000081848630753,0.8725747015480552,3.265619383762718,20.000081848630753,0.8725747015480552,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 22.93, 0.4], 0]]",[],[],[],0
269.683,0.016999999999995907,1.540511,22.955446,0.756667935580855,1.5,22.96,0.8,1.5,22.96,0.8,1.5,22.96,0.8,2.7648052774268725,22.950551395628352,-19.243517828810287,2.764805277426872,22.950551395628352,-19.243517828810287,2.764805277426872,22.950551395628352,-19.243517828810287,3.267943224773988,20.00018576439114,0.8714468519567159,3.267943224773988,20.00018576439114,0.8714468519567159,3.267943224773988,20.00018576439114,0.8714468519567159,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 22.96, 0.8], 0]]",[],[],[],0
269.7,0.016999999999995907,1.538284,22.981054,1.147133121420261,1.5,22.98,1.1,1.5,22.98,1.1,1.5,22.98,1.1,3.608403949642053,22.9975530853446,-18.85295894072211,3.6084039496420526,22.9975530853446,-18.85295894072211,3.6084039496420526,22.9975530853446,-18.85295894072211,3.3501958031121384,20.00009206214237,0.8696617413131492,3.3501958031121384,20.00009206214237,0.8696617413131492,3.3501958031121384,20.00009206214237,0.8696617413131492,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 22.98, 1.1], 0]]",[],[],[],0
269.717,0.016000000000019554,1.536777,23.006649,1.5380333214581667,1.5,23.01,1.5,1.5,23.01,1.5,1.5,23.01,1.5,4.363278404263963,23.0588959524885,-18.461479123900624,4.363278404263962,23.0588959524885,-18.461479123900624,4.363278404263962,23.0588959524885,-18.461479123900624,3.4466760044794924,19.99951244535879,0.8673230707387991,3.4466760044794924,19.99951244535879,0.8673230707387991,3.4466760044794924,19.99951244535879,0.8673230707387991,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 23.01, 1.5], 0]]",[],[],[],0
269.733,0.016999999999995907,1.535999,23.03224,1.9063364129146172,1.5,23.03,1.9000000000000001,1.5,23.03,1.9,1.5,23.03,1.9,5.129785030405248,23.128708406956807,-18.09197828902461,5.129785030405248,23.128708406956807,-18.09197828902461,5.129785030405248,23.128708406956807,-18.09197828902461,3.5976366265728363,19.998314701939226,0.8646533282387701,3.5976366265728363,19.998314701939226,0.8646533282387701,3.5976366265728363,19.998314701939226,0.8646533282387701,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 23.03, 1.9], 0]]",[],[],[],0
269.75,0.016999999999995907,1.535623,23.057829,2.298106444770023,1.5,23.06,2.3000000000000003,1.5,23.06,2.3,1.5,23.06,2.3,5.854043958701305,23.215914752473676,-17.698048992169543,5.854043958701305,23.215914752473676,-17.698048992169543,5.854043958701305,23.215914752473676,-17.698048992169543,3.7725350873801715,19.996155436939567,0.8613124078950608,3.7725350873801715,19.996155436939567,0.8613124078950608,3.7725350873801715,19.996155436939567,0.8613124078950608,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 23.06, 2.3], 0]]",[],[],[],0
269.767,0.016000000000019554,1.535284,23.08181,2.6903114352934283,1.5,23.080000000000002,2.7,1.5,23.08,2.7,1.5,23.08,2.7,6.495379032050155,23.315433499771576,-17.302532532025552,6.495379032050155,23.315433499771576,-17.302532532025552,6.495379032050155,23.315433499771576,-17.302532532025552,4.014233305119069,19.99284396731898,0.8574939842964898,4.014233305119076,19.99284396731898,0.8574939842964898,4.014233305119076,19.99284396731898,0.8574939842964898,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 23.08, 2.7], 0]]",[],[],[],0
269.783,0.016999999999995907,1.534274,23.110558,3.05981691164588,1.5,23.11,3.1,1.5,23.11,3.1,1.5,23.11,3.1,7.141048433989477,23.419359564284505,-16.928654187512645,7.141048433989477,23.419359564284505,-16.928654187512645,7.141048433989477,23.419359564284505,-16.928654187512645,4.241579856506213,19.988471099158524,0.853502037247926,4.241579856506213,19.988471099158524,0.853502037247926,4.241579856506213,19.988471099158524,0.853502037247926,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 23.11, 3.1], 0]]",[],[],[],0
269.8,0.016999999999995907,1.532776,23.134481,3.4529181002387856,1.5,23.13,3.5,1.5,23.13,3.5,1.5,23.13,3.5,7.743578346136769,23.540757387662296,-16.529493193421192,7.743578346136769,23.540757387662296,-16.529493193421192,7.743578346136769,23.540757387662296,-16.529493193421192,4.552223137814796,19.98241129365998,0.8488431771584696,4.552223137814796,19.98241129365998,0.8488431771584696,4.552223137814796,19.98241129365998,0.8488431771584696,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 23.13, 3.5], 0]]",[],[],[],0
269.817,0.016000000000019554,1.53109,23.158379,3.846425763370691,1.5,23.16,3.8000000000000003,1.5,23.16,3.8,1.5,23.16,3.8,8.0,23.67239821954659,-16.128181370760014,8.0,23.67239821954659,-16.128181370760014,8.0,23.67239821954659,-16.128181370760014,4.867042163504198,19.974607134130707,0.8437931361613134,4.867042163504198,19.974607134130707,0.8437931361613134,4.867042163504198,19.974607134130707,0.8437931361613134,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 23.16, 3.8], 0]]",[],[],[],0
269.833,0.016999999999995907,1.529456,23.185442,4.217155806891144,1.5,23.19,4.2,1.5,23.19,4.2,1.5,23.19,4.2,8.0,23.800398219546747,-15.748398999246803,8.0,23.800398219546747,-15.748398999246803,8.0,23.800398219546747,-15.748398999246803,5.172718285017417,19.965554806137945,0.8388748214196127,5.172718285017417,19.965554806137945,0.8388748214196127,5.172718285017417,19.965554806137945,0.8388748214196127,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 23.19, 4.2], 0]]",[],[],[],0
269.85,0.016999999999995907,1.528018,23.210886,4.6115293272830495,1.5,23.21,4.6000000000000005,1.5,23.21,4.6,1.5,23.21,4.6,8.0,23.936398219546714,-15.342636229514605,8.0,23.936398219546714,-15.342636229514605,8.0,23.936398219546714,-15.342636229514605,5.534081054749613,19.954165556797655,0.8336327535068695,5.534081054749613,19.954165556797655,0.8336327535068695,5.534081054749613,19.954165556797655,0.8336327535068695,[],0,,0,0,0,"[0, 0, 0, 0]","[[[0, 0, 0, 0], [1.5, 23.21, 4.6], 0]]",[],[],[],0
